Date and Time,Location Code,Energy kWh
30/1/22 19:00,CWSS_BLK-CDE,2.24
30/1/22 20:00,CWSS_BLK-CDE,0.1
30/1/22 20:00,CWSS_BLK-B,0.13
30/1/22 20:00,CWSS_BLK-A,0.16
30/1/22 20:00,CWSS_BLK-I,0.1
30/1/22 21:00,CWSS_BLK-A,0
30/1/22 21:00,CWSS_BLK-I,0
30/1/22 21:00,CWSS_BLK-B,0
30/1/22 21:00,CWSS_BLK-CDE,0
30/1/22 22:00,CWSS_BLK-A,0
30/1/22 22:00,CWSS_BLK-I,0.03
30/1/22 22:00,CWSS_BLK-B,0
30/1/22 22:00,CWSS_BLK-CDE,0
30/1/22 23:00,CWSS_BLK-B,0
30/1/22 23:00,CWSS_BLK-CDE,0
30/1/22 23:00,CWSS_BLK-I,0
30/1/22 23:00,CWSS_BLK-A,0
31/1/22 1:00,CWSS_BLK-A,0
31/1/22 1:00,CWSS_BLK-B,0
31/1/22 1:00,CWSS_BLK-CDE,0
31/1/22 1:00,CWSS_BLK-I,0
31/1/22 2:00,CWSS_BLK-A,0
31/1/22 2:00,CWSS_BLK-B,0
31/1/22 2:00,CWSS_BLK-CDE,0
31/1/22 2:00,CWSS_BLK-I,0
31/1/22 3:00,CWSS_BLK-A,0
31/1/22 3:00,CWSS_BLK-B,0
31/1/22 3:00,CWSS_BLK-CDE,0
31/1/22 3:00,CWSS_BLK-I,0.03
31/1/22 4:00,CWSS_BLK-A,0
31/1/22 4:00,CWSS_BLK-B,0
31/1/22 4:00,CWSS_BLK-CDE,0
31/1/22 4:00,CWSS_BLK-I,0
31/1/22 5:00,CWSS_BLK-A,0
31/1/22 5:00,CWSS_BLK-B,0
31/1/22 5:00,CWSS_BLK-CDE,0
31/1/22 5:00,CWSS_BLK-I,0
31/1/22 6:00,CWSS_BLK-A,0
31/1/22 6:00,CWSS_BLK-B,0
31/1/22 6:00,CWSS_BLK-CDE,0
31/1/22 6:00,CWSS_BLK-I,0.03
31/1/22 7:00,CWSS_BLK-A,0.03
31/1/22 7:00,CWSS_BLK-B,0
31/1/22 7:00,CWSS_BLK-CDE,0
31/1/22 7:00,CWSS_BLK-I,0
31/1/22 8:00,CWSS_BLK-A,2.89
31/1/22 8:00,CWSS_BLK-B,2.86
31/1/22 8:00,CWSS_BLK-CDE,2.75
31/1/22 8:00,CWSS_BLK-I,1.7
31/1/22 9:00,CWSS_BLK-A,23.9
31/1/22 9:00,CWSS_BLK-B,23.87
31/1/22 9:00,CWSS_BLK-CDE,23.86
31/1/22 9:00,CWSS_BLK-I,12.04
31/1/22 10:00,CWSS_BLK-A,59.69
31/1/22 10:00,CWSS_BLK-B,53.24
31/1/22 10:00,CWSS_BLK-CDE,57.18
31/1/22 10:00,CWSS_BLK-I,31.48
31/1/22 11:00,CWSS_BLK-A,90.05
31/1/22 11:00,CWSS_BLK-B,75.61
31/1/22 11:00,CWSS_BLK-CDE,85.53
31/1/22 11:00,CWSS_BLK-I,54.14
31/1/22 12:00,CWSS_BLK-A,109.74
31/1/22 12:00,CWSS_BLK-B,84.98
31/1/22 12:00,CWSS_BLK-CDE,104.28
31/1/22 12:00,CWSS_BLK-I,67.88
31/1/22 13:00,CWSS_BLK-A,107.14
31/1/22 13:00,CWSS_BLK-B,78.16
31/1/22 13:00,CWSS_BLK-CDE,99.39
31/1/22 13:00,CWSS_BLK-I,67.95
31/1/22 14:00,CWSS_BLK-A,98.01
31/1/22 14:00,CWSS_BLK-B,73.89
31/1/22 14:00,CWSS_BLK-CDE,92.31
31/1/22 14:00,CWSS_BLK-I,64.48
31/1/22 15:00,CWSS_BLK-A,74.19
31/1/22 15:00,CWSS_BLK-B,58.97
31/1/22 15:00,CWSS_BLK-CDE,70.52
31/1/22 15:00,CWSS_BLK-I,48.45
31/1/22 16:00,CWSS_BLK-A,50.96
31/1/22 16:00,CWSS_BLK-B,43.2
31/1/22 16:00,CWSS_BLK-CDE,48.08
31/1/22 16:00,CWSS_BLK-I,33.46
31/1/22 17:00,CWSS_BLK-A,40.35
31/1/22 17:00,CWSS_BLK-B,34.56
31/1/22 17:00,CWSS_BLK-CDE,38.88
31/1/22 17:00,CWSS_BLK-I,27.38
31/1/22 18:00,CWSS_BLK-A,14.53
31/1/22 18:00,CWSS_BLK-B,12.56
31/1/22 18:00,CWSS_BLK-CDE,13.77
31/1/22 18:00,CWSS_BLK-I,9.65
31/1/22 19:00,CWSS_BLK-A,6.3
31/1/22 19:00,CWSS_BLK-B,5.39
31/1/22 19:00,CWSS_BLK-CDE,5.96
31/1/22 19:00,CWSS_BLK-I,4.21
31/1/22 20:00,CWSS_BLK-A,0.4
31/1/22 20:00,CWSS_BLK-B,0.3
31/1/22 20:00,CWSS_BLK-CDE,0.37
31/1/22 20:00,CWSS_BLK-I,0.28
31/1/22 21:00,CWSS_BLK-A,0
31/1/22 21:00,CWSS_BLK-B,0
31/1/22 21:00,CWSS_BLK-CDE,0
31/1/22 21:00,CWSS_BLK-I,0
31/1/22 22:00,CWSS_BLK-A,0
31/1/22 22:00,CWSS_BLK-B,0
31/1/22 22:00,CWSS_BLK-CDE,0
31/1/22 22:00,CWSS_BLK-I,0.03
31/1/22 23:00,CWSS_BLK-A,0
31/1/22 23:00,CWSS_BLK-B,0
31/1/22 23:00,CWSS_BLK-CDE,0
31/1/22 23:00,CWSS_BLK-I,0
1/2/22 1:00,CWSS_BLK-B,0
1/2/22 1:00,CWSS_BLK-I,0
1/2/22 1:00,CWSS_BLK-CDE,0
1/2/22 1:00,CWSS_BLK-A,0
1/2/22 2:00,CWSS_BLK-I,0
1/2/22 2:00,CWSS_BLK-A,0
1/2/22 2:00,CWSS_BLK-CDE,0
1/2/22 2:00,CWSS_BLK-B,0
1/2/22 3:00,CWSS_BLK-CDE,0
1/2/22 3:00,CWSS_BLK-B,0
1/2/22 3:00,CWSS_BLK-A,0
1/2/22 3:00,CWSS_BLK-I,0
1/2/22 4:00,CWSS_BLK-CDE,0
1/2/22 4:00,CWSS_BLK-A,0
1/2/22 4:00,CWSS_BLK-I,0.03
1/2/22 4:00,CWSS_BLK-B,0
1/2/22 5:00,CWSS_BLK-A,0
1/2/22 5:00,CWSS_BLK-I,0
1/2/22 5:00,CWSS_BLK-B,0
1/2/22 5:00,CWSS_BLK-CDE,0
1/2/22 6:00,CWSS_BLK-CDE,0
1/2/22 6:00,CWSS_BLK-A,0
1/2/22 6:00,CWSS_BLK-B,0
1/2/22 6:00,CWSS_BLK-I,0.03
1/2/22 7:00,CWSS_BLK-B,0
1/2/22 7:00,CWSS_BLK-CDE,0
1/2/22 7:00,CWSS_BLK-A,0.03
1/2/22 7:00,CWSS_BLK-I,0
1/2/22 8:00,CWSS_BLK-B,2.81
1/2/22 8:00,CWSS_BLK-CDE,2.72
1/2/22 8:00,CWSS_BLK-I,1.67
1/2/22 8:00,CWSS_BLK-A,2.85
1/2/22 9:00,CWSS_BLK-I,12.84
1/2/22 9:00,CWSS_BLK-B,24.73
1/2/22 9:00,CWSS_BLK-CDE,24.57
1/2/22 9:00,CWSS_BLK-A,24.86
1/2/22 10:00,CWSS_BLK-B,50.85
1/2/22 10:00,CWSS_BLK-I,30.14
1/2/22 10:00,CWSS_BLK-A,56.96
1/2/22 10:00,CWSS_BLK-CDE,54.63
1/2/22 11:00,CWSS_BLK-B,68.52
1/2/22 11:00,CWSS_BLK-CDE,81.79
1/2/22 11:00,CWSS_BLK-A,86.53
1/2/22 11:00,CWSS_BLK-I,52.16
1/2/22 12:00,CWSS_BLK-A,107.23
1/2/22 12:00,CWSS_BLK-B,71.39
1/2/22 12:00,CWSS_BLK-CDE,101.57
1/2/22 12:00,CWSS_BLK-I,65.76
1/2/22 13:00,CWSS_BLK-A,103.49
1/2/22 13:00,CWSS_BLK-B,70.92
1/2/22 13:00,CWSS_BLK-CDE,92.22
1/2/22 13:00,CWSS_BLK-I,65.66
1/2/22 14:00,CWSS_BLK-A,101.3
1/2/22 14:00,CWSS_BLK-I,66.47
1/2/22 14:00,CWSS_BLK-CDE,94.41
1/2/22 14:00,CWSS_BLK-B,74.98
1/2/22 15:00,CWSS_BLK-I,55.43
1/2/22 15:00,CWSS_BLK-B,64.76
1/2/22 15:00,CWSS_BLK-A,84.16
1/2/22 15:00,CWSS_BLK-CDE,80.55
1/2/22 16:00,CWSS_BLK-CDE,76.51
1/2/22 16:00,CWSS_BLK-B,68.35
1/2/22 16:00,CWSS_BLK-A,81.15
1/2/22 16:00,CWSS_BLK-I,53.34
1/2/22 17:00,CWSS_BLK-A,61.72
1/2/22 17:00,CWSS_BLK-I,42.08
1/2/22 17:00,CWSS_BLK-B,52.8
1/2/22 17:00,CWSS_BLK-CDE,59.74
1/2/22 18:00,CWSS_BLK-B,19.23
1/2/22 18:00,CWSS_BLK-A,22.37
1/2/22 18:00,CWSS_BLK-I,14.94
1/2/22 18:00,CWSS_BLK-CDE,21.22
1/2/22 19:00,CWSS_BLK-A,10.2
1/2/22 19:00,CWSS_BLK-CDE,9.68
1/2/22 19:00,CWSS_BLK-I,6.92
1/2/22 19:00,CWSS_BLK-B,8.73
1/2/22 20:00,CWSS_BLK-CDE,0.64
1/2/22 20:00,CWSS_BLK-I,0.45
1/2/22 20:00,CWSS_BLK-B,0.48
1/2/22 20:00,CWSS_BLK-A,0.64
2/2/22 1:00,CWSS_BLK-A,0
2/2/22 1:00,CWSS_BLK-CDE,0
2/2/22 1:00,CWSS_BLK-B,0
2/2/22 1:00,CWSS_BLK-I,0
2/2/22 2:00,CWSS_BLK-CDE,0
2/2/22 2:00,CWSS_BLK-A,0
2/2/22 2:00,CWSS_BLK-I,0
2/2/22 2:00,CWSS_BLK-B,0
2/2/22 3:00,CWSS_BLK-A,0
2/2/22 3:00,CWSS_BLK-CDE,0
2/2/22 3:00,CWSS_BLK-I,0
2/2/22 3:00,CWSS_BLK-B,0
2/2/22 4:00,CWSS_BLK-CDE,0
2/2/22 4:00,CWSS_BLK-I,0
2/2/22 4:00,CWSS_BLK-A,0.03
2/2/22 4:00,CWSS_BLK-B,0
2/2/22 5:00,CWSS_BLK-CDE,0
2/2/22 5:00,CWSS_BLK-A,0
2/2/22 5:00,CWSS_BLK-I,0.03
2/2/22 5:00,CWSS_BLK-B,0
2/2/22 6:00,CWSS_BLK-A,0
2/2/22 6:00,CWSS_BLK-B,0
2/2/22 6:00,CWSS_BLK-CDE,0
2/2/22 6:00,CWSS_BLK-I,0
2/2/22 7:00,CWSS_BLK-I,0
2/2/22 7:00,CWSS_BLK-B,0
2/2/22 7:00,CWSS_BLK-CDE,0
2/2/22 7:00,CWSS_BLK-A,0
2/2/22 8:00,CWSS_BLK-B,3.14
2/2/22 8:00,CWSS_BLK-I,1.86
2/2/22 8:00,CWSS_BLK-CDE,3.04
2/2/22 8:00,CWSS_BLK-A,3.16
2/2/22 9:00,CWSS_BLK-CDE,22.34
2/2/22 9:00,CWSS_BLK-B,22.33
2/2/22 9:00,CWSS_BLK-I,12.26
2/2/22 9:00,CWSS_BLK-A,22.78
2/2/22 10:00,CWSS_BLK-CDE,48.19
2/2/22 10:00,CWSS_BLK-A,50.85
2/2/22 10:00,CWSS_BLK-B,45.91
2/2/22 10:00,CWSS_BLK-I,27.01
2/2/22 11:00,CWSS_BLK-CDE,67.55
2/2/22 11:00,CWSS_BLK-A,71.56
2/2/22 11:00,CWSS_BLK-B,63.2
2/2/22 11:00,CWSS_BLK-I,43.61
2/2/22 12:00,CWSS_BLK-A,111.62
2/2/22 12:00,CWSS_BLK-B,86.37
2/2/22 12:00,CWSS_BLK-CDE,105.31
2/2/22 12:00,CWSS_BLK-I,69.41
2/2/22 13:00,CWSS_BLK-B,76.65
2/2/22 13:00,CWSS_BLK-CDE,96.09
2/2/22 13:00,CWSS_BLK-I,64.65
2/2/22 13:00,CWSS_BLK-A,101.92
2/2/22 14:00,CWSS_BLK-CDE,98.33
2/2/22 14:00,CWSS_BLK-A,103.27
2/2/22 14:00,CWSS_BLK-B,77.76
2/2/22 14:00,CWSS_BLK-I,69.44
2/2/22 15:00,CWSS_BLK-I,59.68
2/2/22 15:00,CWSS_BLK-A,91.49
2/2/22 15:00,CWSS_BLK-CDE,85.85
2/2/22 15:00,CWSS_BLK-B,76.83
2/2/22 16:00,CWSS_BLK-I,49.86
2/2/22 16:00,CWSS_BLK-A,76.65
2/2/22 16:00,CWSS_BLK-B,67.04
2/2/22 16:00,CWSS_BLK-CDE,72.23
2/2/22 17:00,CWSS_BLK-I,34.43
2/2/22 17:00,CWSS_BLK-CDE,50.05
2/2/22 17:00,CWSS_BLK-B,44.22
2/2/22 17:00,CWSS_BLK-A,53.47
2/2/22 18:00,CWSS_BLK-CDE,17.35
2/2/22 18:00,CWSS_BLK-A,18.34
2/2/22 18:00,CWSS_BLK-I,11.62
2/2/22 18:00,CWSS_BLK-B,15.78
2/2/22 19:00,CWSS_BLK-CDE,9
2/2/22 19:00,CWSS_BLK-A,9.41
2/2/22 19:00,CWSS_BLK-B,8.09
2/2/22 19:00,CWSS_BLK-I,6.59
2/2/22 20:00,CWSS_BLK-CDE,0.54
2/2/22 20:00,CWSS_BLK-I,0.45
2/2/22 20:00,CWSS_BLK-B,0.44
2/2/22 20:00,CWSS_BLK-A,0.57
2/2/22 21:00,CWSS_BLK-CDE,0
2/2/22 21:00,CWSS_BLK-I,0
2/2/22 21:00,CWSS_BLK-B,0
2/2/22 21:00,CWSS_BLK-A,0
3/2/22 1:00,CWSS_BLK-I,0
3/2/22 1:00,CWSS_BLK-A,0
3/2/22 1:00,CWSS_BLK-B,0
3/2/22 1:00,CWSS_BLK-CDE,0
3/2/22 2:00,CWSS_BLK-I,0
3/2/22 2:00,CWSS_BLK-A,0
3/2/22 2:00,CWSS_BLK-CDE,0
3/2/22 2:00,CWSS_BLK-B,0
3/2/22 3:00,CWSS_BLK-CDE,0
3/2/22 3:00,CWSS_BLK-A,0
3/2/22 3:00,CWSS_BLK-I,0
3/2/22 3:00,CWSS_BLK-B,0
3/2/22 4:00,CWSS_BLK-I,0
3/2/22 4:00,CWSS_BLK-A,0
3/2/22 4:00,CWSS_BLK-CDE,0
3/2/22 4:00,CWSS_BLK-B,0
3/2/22 5:00,CWSS_BLK-CDE,0
3/2/22 5:00,CWSS_BLK-A,0
3/2/22 5:00,CWSS_BLK-I,0.03
3/2/22 5:00,CWSS_BLK-B,0
3/2/22 6:00,CWSS_BLK-B,0
3/2/22 6:00,CWSS_BLK-I,0
3/2/22 6:00,CWSS_BLK-CDE,0
3/2/22 6:00,CWSS_BLK-A,0.06
3/2/22 7:00,CWSS_BLK-CDE,0.06
3/2/22 7:00,CWSS_BLK-A,0
3/2/22 7:00,CWSS_BLK-I,0.03
3/2/22 7:00,CWSS_BLK-B,0
3/2/22 8:00,CWSS_BLK-B,2.75
3/2/22 8:00,CWSS_BLK-I,1.54
3/2/22 8:00,CWSS_BLK-CDE,2.56
3/2/22 8:00,CWSS_BLK-A,2.69
3/2/22 9:00,CWSS_BLK-B,23.93
3/2/22 9:00,CWSS_BLK-I,11.63
3/2/22 9:00,CWSS_BLK-A,23.46
3/2/22 9:00,CWSS_BLK-CDE,23.2
3/2/22 10:00,CWSS_BLK-CDE,54.56
3/2/22 10:00,CWSS_BLK-B,50.15
3/2/22 10:00,CWSS_BLK-I,29.05
3/2/22 10:00,CWSS_BLK-A,58.43
3/2/22 11:00,CWSS_BLK-CDE,78.88
3/2/22 11:00,CWSS_BLK-B,73.89
3/2/22 11:00,CWSS_BLK-A,82.4
3/2/22 11:00,CWSS_BLK-I,51.01
3/2/22 12:00,CWSS_BLK-A,88.19
3/2/22 12:00,CWSS_BLK-I,52.86
3/2/22 12:00,CWSS_BLK-B,75.2
3/2/22 12:00,CWSS_BLK-CDE,81.95
3/2/22 13:00,CWSS_BLK-B,100.55
3/2/22 13:00,CWSS_BLK-A,121.15
3/2/22 13:00,CWSS_BLK-I,76.25
3/2/22 13:00,CWSS_BLK-CDE,113.02
3/2/22 14:00,CWSS_BLK-I,84.38
3/2/22 14:00,CWSS_BLK-CDE,124.04
3/2/22 14:00,CWSS_BLK-A,131.9
3/2/22 14:00,CWSS_BLK-B,112.51
3/2/22 15:00,CWSS_BLK-CDE,119.68
3/2/22 15:00,CWSS_BLK-B,109.81
3/2/22 15:00,CWSS_BLK-A,123.45
3/2/22 15:00,CWSS_BLK-I,84.17
3/2/22 16:00,CWSS_BLK-A,98.01
3/2/22 16:00,CWSS_BLK-B,84.89
3/2/22 16:00,CWSS_BLK-CDE,94.27
3/2/22 16:00,CWSS_BLK-I,66.4
3/2/22 17:00,CWSS_BLK-A,58.82
3/2/22 17:00,CWSS_BLK-B,50.05
3/2/22 17:00,CWSS_BLK-CDE,56.95
3/2/22 17:00,CWSS_BLK-I,41.96
3/2/22 18:00,CWSS_BLK-A,48.52
3/2/22 18:00,CWSS_BLK-B,39.78
3/2/22 18:00,CWSS_BLK-CDE,47.55
3/2/22 18:00,CWSS_BLK-I,35.26
3/2/22 19:00,CWSS_BLK-I,6.89
3/2/22 19:00,CWSS_BLK-B,7.5
3/2/22 19:00,CWSS_BLK-A,9.25
3/2/22 19:00,CWSS_BLK-CDE,9.22
3/2/22 20:00,CWSS_BLK-CDE,0.32
3/2/22 20:00,CWSS_BLK-A,0.38
3/2/22 20:00,CWSS_BLK-I,0.22
3/2/22 20:00,CWSS_BLK-B,0.29
3/2/22 21:00,CWSS_BLK-I,0
3/2/22 21:00,CWSS_BLK-CDE,0
3/2/22 21:00,CWSS_BLK-A,0
3/2/22 21:00,CWSS_BLK-B,0
3/2/22 22:00,CWSS_BLK-B,0
3/2/22 22:00,CWSS_BLK-I,0.03
3/2/22 22:00,CWSS_BLK-A,0
3/2/22 22:00,CWSS_BLK-CDE,0
3/2/22 23:00,CWSS_BLK-A,0
3/2/22 23:00,CWSS_BLK-I,0
3/2/22 23:00,CWSS_BLK-CDE,0
3/2/22 23:00,CWSS_BLK-B,0
4/2/22 1:00,CWSS_BLK-B,0
4/2/22 1:00,CWSS_BLK-A,0
4/2/22 1:00,CWSS_BLK-CDE,0
4/2/22 1:00,CWSS_BLK-I,0.03
4/2/22 2:00,CWSS_BLK-I,0
4/2/22 2:00,CWSS_BLK-A,0
4/2/22 2:00,CWSS_BLK-B,0
4/2/22 2:00,CWSS_BLK-CDE,0
4/2/22 3:00,CWSS_BLK-CDE,0
4/2/22 3:00,CWSS_BLK-A,0
4/2/22 3:00,CWSS_BLK-B,0
4/2/22 3:00,CWSS_BLK-I,0
4/2/22 4:00,CWSS_BLK-A,0
4/2/22 4:00,CWSS_BLK-CDE,0.03
4/2/22 4:00,CWSS_BLK-I,0
4/2/22 4:00,CWSS_BLK-B,0
4/2/22 5:00,CWSS_BLK-CDE,0
4/2/22 5:00,CWSS_BLK-A,0
4/2/22 5:00,CWSS_BLK-B,0
4/2/22 5:00,CWSS_BLK-I,0
4/2/22 6:00,CWSS_BLK-CDE,0
4/2/22 6:00,CWSS_BLK-A,0
4/2/22 6:00,CWSS_BLK-I,0.03
4/2/22 6:00,CWSS_BLK-B,0
4/2/22 7:00,CWSS_BLK-I,0
4/2/22 7:00,CWSS_BLK-B,0
4/2/22 7:00,CWSS_BLK-CDE,0
4/2/22 7:00,CWSS_BLK-A,0
4/2/22 8:00,CWSS_BLK-CDE,2.94
4/2/22 8:00,CWSS_BLK-A,3.17
4/2/22 8:00,CWSS_BLK-I,1.89
4/2/22 8:00,CWSS_BLK-B,3.17
4/2/22 9:00,CWSS_BLK-B,26.83
4/2/22 9:00,CWSS_BLK-A,27.1
4/2/22 9:00,CWSS_BLK-CDE,26.47
4/2/22 9:00,CWSS_BLK-I,14.65
4/2/22 10:00,CWSS_BLK-A,66.98
4/2/22 10:00,CWSS_BLK-B,57.82
4/2/22 10:00,CWSS_BLK-I,35.78
4/2/22 10:00,CWSS_BLK-CDE,63.08
4/2/22 11:00,CWSS_BLK-B,81.83
4/2/22 11:00,CWSS_BLK-CDE,86.36
4/2/22 11:00,CWSS_BLK-A,92.2
4/2/22 11:00,CWSS_BLK-I,54.02
4/2/22 12:00,CWSS_BLK-B,94.91
4/2/22 12:00,CWSS_BLK-CDE,104.44
4/2/22 12:00,CWSS_BLK-I,67.42
4/2/22 12:00,CWSS_BLK-A,111.66
4/2/22 13:00,CWSS_BLK-A,118.95
4/2/22 13:00,CWSS_BLK-B,102.2
4/2/22 13:00,CWSS_BLK-I,74.12
4/2/22 13:00,CWSS_BLK-CDE,109.86
4/2/22 14:00,CWSS_BLK-I,71.97
4/2/22 14:00,CWSS_BLK-CDE,103.68
4/2/22 14:00,CWSS_BLK-B,94.59
4/2/22 14:00,CWSS_BLK-A,111.04
4/2/22 15:00,CWSS_BLK-A,113.25
4/2/22 15:00,CWSS_BLK-CDE,106.07
4/2/22 15:00,CWSS_BLK-B,97.66
4/2/22 15:00,CWSS_BLK-I,75.73
4/2/22 16:00,CWSS_BLK-CDE,92.93
4/2/22 16:00,CWSS_BLK-A,96.29
4/2/22 16:00,CWSS_BLK-I,65.05
4/2/22 16:00,CWSS_BLK-B,82.18
4/2/22 17:00,CWSS_BLK-A,72.58
4/2/22 17:00,CWSS_BLK-I,51.33
4/2/22 17:00,CWSS_BLK-B,62.39
4/2/22 17:00,CWSS_BLK-CDE,70.62
4/2/22 18:00,CWSS_BLK-CDE,50.15
4/2/22 18:00,CWSS_BLK-B,41.93
4/2/22 18:00,CWSS_BLK-I,37.76
4/2/22 18:00,CWSS_BLK-A,50.3
4/2/22 19:00,CWSS_BLK-I,7.36
4/2/22 19:00,CWSS_BLK-B,7.3
4/2/22 19:00,CWSS_BLK-A,9.15
4/2/22 19:00,CWSS_BLK-CDE,9.34
4/2/22 20:00,CWSS_BLK-CDE,0.35
4/2/22 20:00,CWSS_BLK-I,0.25
4/2/22 20:00,CWSS_BLK-A,0.38
4/2/22 20:00,CWSS_BLK-B,0.29
4/2/22 21:00,CWSS_BLK-I,0
4/2/22 21:00,CWSS_BLK-A,0
4/2/22 21:00,CWSS_BLK-B,0
4/2/22 21:00,CWSS_BLK-CDE,0
4/2/22 22:00,CWSS_BLK-CDE,0
4/2/22 22:00,CWSS_BLK-B,0
4/2/22 22:00,CWSS_BLK-A,0
4/2/22 22:00,CWSS_BLK-I,0
4/2/22 23:00,CWSS_BLK-A,0
4/2/22 23:00,CWSS_BLK-B,0
4/2/22 23:00,CWSS_BLK-CDE,0
4/2/22 23:00,CWSS_BLK-I,0
5/2/22 1:00,CWSS_BLK-B,0
5/2/22 1:00,CWSS_BLK-I,0.03
5/2/22 1:00,CWSS_BLK-CDE,0
5/2/22 1:00,CWSS_BLK-A,0.03
5/2/22 2:00,CWSS_BLK-B,0
5/2/22 2:00,CWSS_BLK-A,0
5/2/22 2:00,CWSS_BLK-I,0
5/2/22 2:00,CWSS_BLK-CDE,0
5/2/22 3:00,CWSS_BLK-A,0
5/2/22 3:00,CWSS_BLK-CDE,0
5/2/22 3:00,CWSS_BLK-I,0.03
5/2/22 3:00,CWSS_BLK-B,0
5/2/22 4:00,CWSS_BLK-I,0
5/2/22 4:00,CWSS_BLK-CDE,0
5/2/22 4:00,CWSS_BLK-A,0
5/2/22 4:00,CWSS_BLK-B,0
5/2/22 5:00,CWSS_BLK-CDE,0
5/2/22 5:00,CWSS_BLK-A,0
5/2/22 5:00,CWSS_BLK-B,0
5/2/22 5:00,CWSS_BLK-I,0
5/2/22 6:00,CWSS_BLK-CDE,0
5/2/22 6:00,CWSS_BLK-B,0
5/2/22 6:00,CWSS_BLK-I,0
5/2/22 6:00,CWSS_BLK-A,0
5/2/22 7:00,CWSS_BLK-CDE,0
5/2/22 7:00,CWSS_BLK-I,0
5/2/22 7:00,CWSS_BLK-A,0
5/2/22 7:00,CWSS_BLK-B,0
5/2/22 8:00,CWSS_BLK-B,0.74
5/2/22 8:00,CWSS_BLK-I,0.47
5/2/22 8:00,CWSS_BLK-CDE,0.68
5/2/22 8:00,CWSS_BLK-A,0.74
5/2/22 9:00,CWSS_BLK-CDE,12.71
5/2/22 9:00,CWSS_BLK-B,12.67
5/2/22 9:00,CWSS_BLK-A,13.56
5/2/22 9:00,CWSS_BLK-I,8.57
5/2/22 10:00,CWSS_BLK-CDE,44.38
5/2/22 10:00,CWSS_BLK-A,47.81
5/2/22 10:00,CWSS_BLK-B,43.26
5/2/22 10:00,CWSS_BLK-I,27.64
5/2/22 11:00,CWSS_BLK-I,60.65
5/2/22 11:00,CWSS_BLK-CDE,91.71
5/2/22 11:00,CWSS_BLK-A,95.36
5/2/22 11:00,CWSS_BLK-B,87.81
5/2/22 12:00,CWSS_BLK-I,57.98
5/2/22 12:00,CWSS_BLK-A,93.5
5/2/22 12:00,CWSS_BLK-CDE,88.55
5/2/22 12:00,CWSS_BLK-B,81.6
5/2/22 13:00,CWSS_BLK-I,75.39
5/2/22 13:00,CWSS_BLK-A,120.9
5/2/22 13:00,CWSS_BLK-B,101.06
5/2/22 13:00,CWSS_BLK-CDE,111.75
5/2/22 14:00,CWSS_BLK-CDE,82.91
5/2/22 14:00,CWSS_BLK-A,88.93
5/2/22 14:00,CWSS_BLK-B,76.09
5/2/22 14:00,CWSS_BLK-I,58.3
5/2/22 15:00,CWSS_BLK-I,32.19
5/2/22 15:00,CWSS_BLK-B,43.32
5/2/22 15:00,CWSS_BLK-CDE,45.31
5/2/22 15:00,CWSS_BLK-A,48.54
5/2/22 16:00,CWSS_BLK-I,43.04
5/2/22 16:00,CWSS_BLK-A,66.76
5/2/22 16:00,CWSS_BLK-CDE,62.63
5/2/22 16:00,CWSS_BLK-B,57.8
5/2/22 17:00,CWSS_BLK-CDE,14.49
5/2/22 17:00,CWSS_BLK-A,15.43
5/2/22 17:00,CWSS_BLK-I,9.54
5/2/22 17:00,CWSS_BLK-B,12.9
5/2/22 18:00,CWSS_BLK-B,9.34
5/2/22 18:00,CWSS_BLK-CDE,9.67
5/2/22 18:00,CWSS_BLK-I,6.63
5/2/22 18:00,CWSS_BLK-A,10.56
5/2/22 19:00,CWSS_BLK-B,6.95
5/2/22 19:00,CWSS_BLK-CDE,7.49
5/2/22 19:00,CWSS_BLK-I,5.32
5/2/22 19:00,CWSS_BLK-A,8
5/2/22 20:00,CWSS_BLK-I,0.13
5/2/22 20:00,CWSS_BLK-B,0.1
5/2/22 20:00,CWSS_BLK-A,0.16
5/2/22 20:00,CWSS_BLK-CDE,0.16
6/2/22 1:00,CWSS_BLK-CDE,0
6/2/22 1:00,CWSS_BLK-A,0
6/2/22 1:00,CWSS_BLK-I,0
6/2/22 1:00,CWSS_BLK-B,0
6/2/22 2:00,CWSS_BLK-A,0
6/2/22 2:00,CWSS_BLK-B,0
6/2/22 2:00,CWSS_BLK-CDE,0
6/2/22 2:00,CWSS_BLK-I,0.03
6/2/22 3:00,CWSS_BLK-I,0
6/2/22 3:00,CWSS_BLK-CDE,0
6/2/22 3:00,CWSS_BLK-B,0
6/2/22 3:00,CWSS_BLK-A,0
6/2/22 4:00,CWSS_BLK-CDE,0
6/2/22 4:00,CWSS_BLK-A,0
6/2/22 4:00,CWSS_BLK-B,0
6/2/22 4:00,CWSS_BLK-I,0.03
6/2/22 5:00,CWSS_BLK-A,0
6/2/22 5:00,CWSS_BLK-I,0
6/2/22 5:00,CWSS_BLK-B,0
6/2/22 5:00,CWSS_BLK-CDE,0
6/2/22 6:00,CWSS_BLK-I,0
6/2/22 6:00,CWSS_BLK-CDE,0
6/2/22 6:00,CWSS_BLK-B,0
6/2/22 6:00,CWSS_BLK-A,0
6/2/22 7:00,CWSS_BLK-I,0
6/2/22 7:00,CWSS_BLK-B,0
6/2/22 7:00,CWSS_BLK-A,0.03
6/2/22 7:00,CWSS_BLK-CDE,0
